KS1295[%],6082[%],2024[%],bat-box[%],3003[%],4032[%],Al,Si,Cu,Ni,Mg,Mn,Fe,Cr,Ti,Zr,V,Zn,Vf_FCC_A1,Vf_DIAMOND_A4,Vf_AL15SI2M4,Vf_AL3X,Vf_AL6MN,Vf_MG2ZN3,Vf_AL3NI2,Vf_AL3NI_D011,Vf_AL7CU4NI,Vf_AL2CU_C16,Vf_Q_ALCUMGSI,Vf_AL7CU2FE,Vf_MG2SI_C1,Vf_AL9FE2SI2,Vf_AL18FE2MG7SI10,eut. frac.[%],eut. T (degC),T_FCC_A1,T_DIAMOND_A4,T_AL15SI2M4,T_AL3X,T_AL6MN,T_MG2ZN3,T_AL3NI2,T_AL3NI_D011,T_AL7CU4NI,T_AL2CU_C16,T_Q_ALCUMGSI,T_AL7CU2FE,T_MG2SI_C1,T_AL9FE2SI2,T_AL18FE2MG7SI10,T(liqu),T(sol),delta_T,delta_T_FCC,delta_T_Al15Si2M4,delta_T_Si,CSC,YS(MPa),hardness(Vickers),CTEvol(1/K)(20.0-300.0degC),Density(g/cm3),Volume(m3/mol),El.conductivity(S/m),El. resistivity(ohm m),heat capacity(J/(mol K)),Therm.conductivity(W/(mK)),Therm. diffusivity(m2/s),Therm.resistivity(mK/W),Linear thermal expansion (1/K)(20.0-300.0degC),Technical thermal expansion (1/K)(20.0-300.0degC),Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Total_Vf_Phases
3.3,49.5,19.8,0.0,3.3,24.1,90.610907,3.898525,2.648835,0.397285,0.95991,0.563395,0.437635,0.074618,0.082585,0.025693,0.026287,0.274325,86.66812,2.03472,2.75258,0.0027,0.43144,0.0,0.70655,0.10514,1.4559,0.02015,0.62364,0.00438,0.50083,0.2991,0.1595,42.26799,568.03817,625.2611,548.02159,667.82869,0.0,299.78165,0.0,541.21763,172.36175,533.24491,320.91247,509.52261,485.35561,535.67948,403.48375,487.71247,668.0048,530.017,137.9878,84788.85705,137.81169,18.0045899999999,0.4131988,259.69149,79.63239,7.77214e-05,2.71809,1.01907e-05,12654300,7.90725e-08,27.6664,172.11,6.34212e-05,0.00579955,2.59078e-05,2.36565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76474999999999
26.4,39.6,13.2,3.3,16.5,1.0,90.302456,3.974722,2.826705,0.55948,0.814743,0.655927,0.470272,0.054818,0.07846,0.027244,0.031996,0.203177,85.97546,2.11529,2.98074,0.00111,1.25629,0.0,1.32812,0.0650200000000003,1.52596,0.00455,0.58942,0.00497,0.34194,0.34561,0.09205,34.55819,566.12305,624.49142,548.82632,664.43714,0.0,310.61177,0.0,545.58155,172.64645,533.90228,269.64531,495.01422,442.52048,533.86416,389.79918,493.14082,664.186,532.0994,132.0866,258099.77465,132.33774,16.7269200000001,0.4083529,260.41953,79.72632,7.71497e-05,2.72709,1.0184e-05,12510600,7.99104e-08,27.6643,171.288,6.30458e-05,0.00584929,2.57493e-05,2.35283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62652999999999
6.6,59.4,0.0,19.8,6.6,7.60000000000001,91.846394,2.305582,3.18987,0.24697,0.891798,0.601642,0.421102,0.06518,0.09364,0.021436,0.022624,0.293762,86.13222,1.12315,2.57665,0.00479,1.25135,0.0,0.07416,0.0225100000000003,1.71053,0.02796,0.82379,0.00696,0.17362,0.20805,0.07223,45.78685,582.33626,632.71939,534.83344,660.02754,0.0,329.57191,0.0,535.93293,172.34605,535.17134,427.10502,527.34638,472.90938,532.71564,427.97986,490.63729,660.3257,524.8053,135.5204,122350.06875,135.22224,10.02814,0.3825042,260.96892,79.61926,7.87843e-05,2.73236,1.0159e-05,12981300,7.70075e-08,27.7052,173.905,6.37841e-05,0.00575186,2.62727e-05,2.3986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.20797000000002
9.9,33.0,46.2,3.3,3.3,4.30000000000001,92.922986,2.493022,1.968705,0.27568,0.913743,0.641902,0.364012,0.089303,0.075655,0.024604,0.026386,0.204002,90.03854,1.3163,2.45545,0.00425,0.194670000000001,0.0,0.32743,0.0224900000000006,1.12344,0.01383,0.45949,0.00386,0.45927,0.21576,0.12659,64.17866,623.22545,634.90382,542.40985,660.51728,0.0,165.14402,0.0,541.01905,172.50641,535.10223,320.8079,484.10724,418.92308,538.57685,378.5303,454.5435,657.366,533.1778,124.1882,149894.69625,127.33948,9.23204999999996,0.4257407,248.54846,76.29232,7.91076e-05,2.70507,1.01735e-05,13216500,7.56081e-08,27.7106,180.054,6.60398e-05,0.00556601,2.63606e-05,2.40721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.76137000000001
0.0,36.3,13.2,16.5,13.2,20.8,92.378255,3.090685,1.99725,0.282775,0.832365,0.584185,0.431365,0.066995,0.06724,0.024175,0.024175,0.220535,89.63875,1.34752,2.51846,0.0033,0.363599999999999,0.0,0.40389,0.0411500000000007,1.0826,0.00627,0.45528,0.00345,0.42983,0.32063,0.16842,50.65718,592.62722,633.88215,548.43739,659.40417,0.0,245.83937,0.0,541.92613,172.41688,533.30767,311.11176,480.16812,469.22049,536.96622,389.13216,495.12368,660.3596,531.5936,128.766,38354.28045,127.81057,16.84379,0.4283171,246.639,75.64774,7.89965e-05,2.70613,1.01891e-05,13149400,7.60328e-08,27.7095,179.423,6.59686e-05,0.0055844,2.63244e-05,2.40355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.78315
0.0,36.3,9.9,0.0,52.8,1.0,95.02403,0.765175,1.7679,0.02455,0.489,1.0018,0.557755,0.0401,0.05239,0.0382,0.0382,0.2009,92.59519,0.0400800000000006,2.35001,0.00264,0.82836,0.0,0.0655399999999996,0.02125,0.0692599999999997,0.978519999999999,0.4601,0.02803,0.0492299999999998,0.11698,0.0253199999999999,74.15344,637.93395,646.4783,360.92736,638.73605,0.0,315.12345,0.0,531.23639,57.8935199999999,545.9751,393.81663,287.72433,506.29055,459.61089,420.33127,508.46222,646.7919,532.3657,114.4262,38142.50835,106.37035,-171.43834,0.7040891,260.99425,79.94155,8.05371e-05,2.71475,1.01444e-05,13475100,7.42382e-08,27.7884,180.401,6.56006e-05,0.00555925,2.68582e-05,2.4532e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.63050999999999
13.2,29.7,16.5,19.8,3.3,17.5,90.896588,4.316107,2.134365,0.50569,0.909618,0.468157,0.398827,0.069866,0.070375,0.020347,0.022723,0.187337,88.25092,2.99007,2.2088,0.00263,0.32115,0.0,1.13577,0.15389,1.08462,0.00418,0.42452,0.0036,0.53385,0.41408,0.20947,79.45853,611.6743,625.71713,553.40551,662.99218,0.0,256.66285,0.0,544.99994,425.33904,533.3532,173.38163,438.77475,477.90148,538.60384,332.67389,512.94238,662.9165,533.3352,129.5813,176923.53885,129.65698,20.0703100000001,0.4293048,257.57292,79.09898,7.73637e-05,2.70381,1.02086e-05,12795600,7.8099e-08,27.6316,175.995,6.49339e-05,0.00568181,2.57914e-05,2.35365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.73755
6.6,39.6,26.4,0.0,19.8,7.59999999999999,92.764124,2.3995,2.18007,0.24862,0.78732,0.74374,0.45298,0.067886,0.0712,0.029686,0.030874,0.224,89.19264,1.26563,3.01353,0.00192,0.4712,0.0,0.1937,0.02017,1.1994,0.01163,0.52505,0.00397,0.19188,0.27016,0.0725199999999999,25.75218,571.49638,634.71251,541.49628,660.05337,0.0,235.39755,0.0,541.84878,172.40738,534.76547,374.06638,509.62918,455.73309,534.49472,418.07844,500.35673,658.7639,530.2333,128.5306,119257.64075,129.82007,11.26298,0.4160307,250.22394,76.75664,7.90202e-05,2.71599,1.01608e-05,13145500,7.60679e-08,27.7108,177.794,6.51697e-05,0.005619,2.63318e-05,2.40319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.43339999999998
9.9,56.1,6.6,19.8,0.0,7.59999999999999,91.429571,2.730457,3.14763,0.314455,0.946908,0.546862,0.394207,0.071648,0.09496,0.019654,0.021436,0.282212,86.85116,1.21828,2.45182,0.00378,1.09801,0.0,0.17104,0.0236000000000007,1.89537,0.02204,0.81912,0.00643,0.35206,0.20678,0.10332,72.29606,617.70606,631.62364,535.19799,661.25891,0.0,323.92633,0.0,538.2498,172.35506,533.64549,404.76153,527.25811,485.01167,533.2615,418.05999,471.26438,661.5248,526.2993,135.2255,153920.57475,134.95961,8.89868999999999,0.3901223,265.0521,81.08592,7.86236e-05,2.72897,1.01738e-05,12878800,7.7587e-08,27.7,173.248,6.35968e-05,0.00578228,2.62021e-05,2.39223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.22280999999998
16.5,33.0,6.6,3.3,39.6,1.0,92.3804,2.748772,2.1969,0.3562,0.604863,0.830167,0.535282,0.039539,0.05965,0.033415,0.036385,0.178427,88.62005,1.40001,3.43558,0.00192,0.93122,0.0,0.55002,0.0293800000000001,1.2337,0.00731,0.49866,0.00396,0.18569,0.3665,0.05394,26.15088,575.99385,633.5517,544.36113,656.11539,0.0,258.5276,0.0,546.14204,172.44087,535.02107,288.70613,477.665,439.66916,532.37454,394.18047,503.6831,656.8958,532.9796,123.9162,202316.89445,123.13579,11.38153,0.4182871,253.78513,77.39061,7.87059e-05,2.72063,1.01691e-05,13004400,7.68686e-08,27.7048,176.601,6.48183e-05,0.00565838,2.62311e-05,2.39472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.31794000000001
3.3,42.9,6.6,13.2,26.4,7.59999999999999,93.254207,1.926313,2.29491,0.177835,0.713862,0.745588,0.473803,0.055214,0.06988,0.028168,0.028762,0.231458,89.17156,0.530840000000002,3.01091,0.00187,0.66947,0.0,0.0693200000000004,0.0197700000000002,1.17527,0.01668,0.64942,0.00561,0.15016,0.26943,0.0642,28.35694,572.56433,640.21061,534.43459,653.33701,0.0,228.31407,0.0,543.39951,172.4048,535.09446,386.11824,524.65112,441.27971,533.12709,428.93457,496.85307,654.6495,528.6026,126.0469,82840.27145,124.73441,5.83198999999991,0.4062594,254.42785,77.71896,7.97082e-05,2.71884,1.01567e-05,13307100,7.51431e-08,27.7498,178.177,6.51666e-05,0.00561146,2.65752e-05,2.42676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.80451
19.8,26.4,3.3,9.9,36.3,4.30000000000001,91.744127,3.519916,2.069685,0.463285,0.624399,0.743146,0.523996,0.037955,0.055855,0.030808,0.034372,0.152456,88.44592,2.15594,3.12888,0.00111,0.79631,0.0,0.96542,0.0778999999999995,0.98001,0.0026399999999999,0.41313,0.00349,0.23682,0.48684,0.0818099999999999,32.99944,573.52176,628.23594,552.00243,656.75717,0.0,275.48909,0.0,547.14384,251.88784,533.47139,185.48004,434.20753,439.64352,533.58352,383.94649,516.89499,656.8332,533.4896,123.3436,221749.38445,123.26757,18.51283,0.4257514,250.13803,76.55573,7.78027e-05,2.71577,1.01758e-05,12864600,7.77056e-08,27.6743,175.708,6.45823e-05,0.00568458,2.59329e-05,2.3666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.77622
3.3,29.7,16.5,16.5,6.6,27.4,91.261502,4.270435,1.85931,0.43441,0.894075,0.483205,0.418165,0.070163,0.06427,0.022393,0.022987,0.199085,89.07889,2.96716,2.26316,0.00278,0.27561,0.0,0.98937,0.16181,0.91019,0.00536,0.37482,0.00292,0.54188,0.4677,0.23634,80.89719,612.40871,626.51857,554.68909,663.8735,0.0,140.66966,0.0,544.26362,478.86663,532.54999,174.12984,435.36705,446.29617,539.86317,343.189,516.15137,663.2299,534.0994,129.1305,77729.77465,129.7741,20.58969,0.4425843,254.72235,78.1227,7.75736e-05,2.69846,1.02092e-05,12902600,7.74663e-08,27.6387,177.678,6.55415e-05,0.00564006,2.58574e-05,2.35939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.27799
9.9,46.2,33.0,0.0,9.9,1.0,92.708816,2.05795,2.534655,0.23278,0.87048,0.72031,0.40975,0.078479,0.08374,0.027079,0.028861,0.2471,88.5424,0.73651,2.80527,0.00315,0.42762,0.0,0.09274,0.0189900000000005,1.3442,0.01223,0.71264,0.00491,0.22165,0.19678,0.0653300000000001,73.11982,626.45931,636.37224,535.28954,661.09762,0.0,276.07559,0.0,538.92446,172.39014,535.9589,395.61677,520.34059,478.27986,534.96631,406.10063,443.90785,660.0929,528.785,131.3079,152922.08905,132.31262,6.50454000000002,0.4001346,254.49544,77.88993,7.90584e-05,2.72065,1.01584e-05,13127600,7.62125e-08,27.7268,176.824,6.47587e-05,0.00566574,2.63777e-05,2.40553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.18442000000002
0.0,42.9,0.0,19.8,36.3,1.0,94.746005,0.733957,2.168025,0.023725,0.608328,0.834952,0.486607,0.048119,0.06592,0.029125,0.029125,0.226112,92.11013,0.0348399999999995,2.15575,0.00265,0.82089,0.0,0.0531599999999997,0.0165600000000006,0.0552699999999996,1.48372,0.61623,0.0485,0.10465,0.0777599999999999,0.0323800000000001,66.65693,633.72467,646.8907,360.49537,643.17762,0.0,320.56566,0.0,527.43125,39.1716900000001,552.51679,412.31588,141.42879,506.12934,507.56549,390.99189,493.45159,647.3952,528.0985,119.2967,40533.77555,115.07912,-167.60313,0.6078014,255.38308,78.15542,8.06187e-05,2.71735,1.01534e-05,13348400,7.49359e-08,27.7886,177.283,6.47293e-05,0.00563085,2.68727e-05,2.45301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.61249000000002
6.6,59.4,0.0,0.0,19.8,14.2,90.923054,3.06775,3.14697,0.33277,0.81702,0.70909,0.50941,0.053036,0.08539,0.029686,0.030874,0.29495,86.04425,1.15921,3.27985,0.00213,1.39657,0.0,0.1999,0.0452500000000002,1.93126,0.02186,0.79443,0.0064,0.20928,0.2447,0.0602800000000001,27.59269,567.68213,630.91008,542.27459,663.17563,0.0,330.21661,0.0,541.31258,172.33957,535.61535,408.70414,527.2006,439.23257,531.78687,444.90914,483.15935,663.1968,525.9186,137.2782,122301.95545,137.25703,16.35599,0.3950383,259.35666,79.19961,7.81506e-05,2.73521,1.01701e-05,12632900,7.91543e-08,27.7035,170.513,6.25376e-05,0.00585129,2.60498e-05,2.38002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.39537
0.0,52.8,13.2,6.6,9.9,17.5,91.92731,2.706994,2.671275,0.244,0.885726,0.636259,0.441694,0.069998,0.082915,0.025825,0.025825,0.282179,87.95245,1.22328,2.85564,0.00323,0.47408,0.0,0.12575,0.0199700000000006,1.53233,0.01659,0.73026,0.00461,0.32558,0.23889,0.11391,26.57576,568.51538,632.71451,536.39111,662.94629,0.0,297.56079,0.0,536.5242,172.3628,533.43988,394.10748,526.64773,486.08277,533.53301,421.97109,484.12511,663.4129,527.4977,135.9152,43773.37635,135.44859,8.89341000000002,0.4052226,256.11547,78.10067,7.87257e-05,2.72158,1.01689e-05,12955400,7.70931e-08,27.7044,175.214,6.42459e-05,0.00571204,2.62495e-05,2.39779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.61657
13.2,33.0,29.7,0.0,16.5,7.59999999999999,91.967603,3.20965,2.103015,0.381115,0.81339,0.68863,0.44374,0.068447,0.06889,0.028597,0.030973,0.19595,88.61819,1.45936,2.88521,0.00118,0.3978,0.0,0.7603,0.0502199999999999,1.09893,0.00517,0.4335,0.00342,0.3893,0.33296,0.12448,32.61192,569.35655,631.64768,549.73553,663.47422,0.0,241.03493,0.0,544.19994,172.43171,533.41606,276.75462,468.64161,468.79232,535.93514,372.02322,491.96835,664.185,533.2016,130.9834,178168.67245,130.27262,16.5339300000001,0.4262673,250.33731,76.70969,7.81455e-05,2.71225,1.01794e-05,12920900,7.73805e-08,27.7002,176.289,6.48257e-05,0.00566111,2.60445e-05,2.38228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.56002000000002
9.9,56.1,9.9,16.5,6.6,0.99999999999999,92.298956,1.973635,3.07833,0.22948,0.885495,0.640945,0.405625,0.069899,0.09331,0.022129,0.023911,0.278285,87.41324,0.669910000000001,2.61035,0.00427,0.96103,0.0,0.0714700000000001,0.0198900000000004,1.4642,0.02135,0.80957,0.00612,0.17036,0.1839,0.0690100000000001,68.03038,624.62881,635.65617,532.99914,658.13823,0.0,309.66607,0.0,536.2561,172.35628,535.9471,415.48867,527.36627,487.28826,533.19954,421.94712,480.38725,659.5795,524.9123,134.6672,153959.96175,133.22593,8.08684000000005,0.380593,260.27057,79.52055,7.90326e-05,2.73062,1.01539e-05,13052500,7.65754e-08,27.7266,174.822,6.39171e-05,0.00571473,2.63578e-05,2.40534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.47467
